Mass Wall,Metal Wall,Roof,SlabEdge,Glass,Infil,LPD,EPD (0 1st$),EUI,Util $,Addl 1st $,40yr LCS,LEED
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,84.66,50557,-8278,136744.9305,7
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,84.07,50124,-8063,142991.0005,8
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,84.16,50128,-5848,143429.6155,8
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,83.60,49571,-6365,136854.546,8
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,82.84,49094,11094,143960.376,9
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,82.47,48908,13308,148111.591,9
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,83.77,49758,12792,146946.9185,8
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,83.09,49304,-2653,153603.3285,8
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,82.73,49123,-438,157656.8435,8
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,83.68,49643,-955,147281.4825,8
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,82.93,49169,-740,154328.6925,8
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,82.56,48976,1475,158616.6875,9
E10,E30,R-25,"2"" Vert",SB60,0.15,0.65,1.5,85.23,51016,958,127035.924,7
E11,E30,R-25,"2"" Vert",SB60,0.15,0.65,1.5,84.83,50655,-7323,131875.114,7
E12,E30,R-25,"2"" Vert",SB60,0.15,0.65,1.5,84.69,50547,-5108,134502.209,7
E10,E31,R-25,"2"" Vert",SB60,0.15,0.65,1.5,85.37,51185,-5625,137480.0165,7
E11,E31,R-25,"2"" Vert",SB60,0.15,0.65,1.5,84.98,50827,-21069,142260.5865,7
E12,E31,R-25,"2"" Vert",SB60,0.15,0.65,1.5,84.86,50732,-18855,144633.6615,7
E10,E32,R-25,"2"" Vert",SB60,0.15,0.65,1.5,85.28,51075,-19371,137716.8805,7
E11,E32,R-25,"2"" Vert",SB60,0.15,0.65,1.5,84.88,50715,-19157,142536.5305,7
E12,E32,R-25,"2"" Vert",SB60,0.15,0.65,1.5,84.74,50607,-16942,145163.6255,7
E10,E30,R-30,"2"" Vert",SB60,0.15,0.65,1.5,84.53,50212,-17459,135423.076,8
E11,E30,R-30,"2"" Vert",SB60,0.15,0.65,1.5,84.17,49859,0,140105.946,8
E12,E30,R-30,"2"" Vert",SB60,0.15,0.65,1.5,83.93,49713,2215,143475.561,8
E10,E31,R-30,"2"" Vert",SB60,0.15,0.65,1.5,84.68,50381,1698,145867.1685,7
E11,E31,R-30,"2"" Vert",SB60,0.15,0.65,1.5,84.18,49990,-13746,151292.5585,8
E12,E31,R-30,"2"" Vert",SB60,0.15,0.65,1.5,84.15,49920,-11532,153177.1335,8
E10,E32,R-30,"2"" Vert",SB60,0.15,0.65,1.5,84.57,50268,-12048,146162.6525,8
E11,E32,R-30,"2"" Vert",SB60,0.15,0.65,1.5,84.22,49915,-11834,150845.5225,8
E12,E32,R-30,"2"" Vert",SB60,0.15,0.65,1.5,84.01,49784,-9619,153922.0375,8
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,84.68,50517,-10136,134695.309,7
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,83.99,50061,-5232,141390.799,8
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,84.17,50066,-3017,141809.874,8
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,84.79,50675,-3534,145354.3415,7
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,84.20,50248,-18978,151483.1715,8
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,84.14,50173,-16764,153465.4465,8
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,84.74,50584,-17280,145219.9455,7
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,84.03,50102,-17066,152423.4755,8
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,84.14,50099,-14851,152998.8705,8
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,83.68,49583,-15368,145622.661,8
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,83.11,49160,2091,151673.331,8
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,82.75,48973,4306,155844.086,9
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,83.93,49805,3789,155031.1335,8
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,83.34,49374,-11655,161238.1235,8
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,83.00,49202,-9441,165115.7785,8
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,83.77,49658,-9957,155990.9775,8
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,83.19,49233,-9743,162080.7275,8
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,82.84,49048,-7528,166212.4025,9
E10,E30,R-25,"2"" Vert",SB70,0.2,0.65,1.5,85.92,51698,-8045,104707.049,6
E11,E30,R-25,"2"" Vert",SB70,0.2,0.65,1.5,85.53,51363,1680,109038.199,7
E12,E30,R-25,"2"" Vert",SB70,0.2,0.65,1.5,85.45,51279,3894,111196.334,7
E10,E31,R-25,"2"" Vert",SB70,0.2,0.65,1.5,85.98,51746,3378,117515.4815,6
E11,E31,R-25,"2"" Vert",SB70,0.2,0.65,1.5,85.71,51546,-12067,119208.7315,7
E12,E31,R-25,"2"" Vert",SB70,0.2,0.65,1.5,85.61,51456,-9852,121484.1065,7
E10,E32,R-25,"2"" Vert",SB70,0.2,0.65,1.5,85.89,51647,-10369,117537.4055,6
E11,E32,R-25,"2"" Vert",SB70,0.2,0.65,1.5,85.59,51425,-10154,119660.5355,7
E12,E32,R-25,"2"" Vert",SB70,0.2,0.65,1.5,85.49,51335,-7939,121935.9105,7
E10,E30,R-30,"2"" Vert",SB70,0.2,0.65,1.5,85.19,50924,-8456,112508.001,7
E11,E30,R-30,"2"" Vert",SB70,0.2,0.65,1.5,84.79,50560,9003,117405.811,7
E12,E30,R-30,"2"" Vert",SB70,0.2,0.65,1.5,84.69,50469,11217,119700.726,7
E10,E31,R-30,"2"" Vert",SB70,0.2,0.65,1.5,85.35,51092,10701,122971.6335,7
E11,E31,R-30,"2"" Vert",SB70,0.2,0.65,1.5,84.95,50734,-4744,127752.2035,7
E12,E31,R-30,"2"" Vert",SB70,0.2,0.65,1.5,84.82,50639,-2529,130125.2785,7
E10,E32,R-30,"2"" Vert",SB70,0.2,0.65,1.5,85.24,50983,-3046,123188.9575,7
E11,E32,R-30,"2"" Vert",SB70,0.2,0.65,1.5,84.89,50642,-2831,127637.3475,7
E12,E32,R-30,"2"" Vert",SB70,0.2,0.65,1.5,84.75,50535,-616,130244.9025,7
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,85.20,51183,-1133,112679.074,7
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.84,50835,3771,117264.244,7
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.70,50728,5985,119871.799,7
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,85.36,51361,5469,122947.3065,7
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,85.01,51025,-9976,127297.9965,7
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.87,50923,-7761,129807.8515,7
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,85.25,51244,-8278,123320.9505,7
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.90,50897,-8063,127886.5805,7
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.77,50794,-5848,130415.9755,7
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.56,50403,-6365,120597.266,7
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,83.97,49973,11094,126784.716,8
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.04,49956,13308,127633.671,8
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.69,50570,12792,131080.4385,7
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.09,50143,-2653,137209.2685,8
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.24,50168,-438,137237.5435,8
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.60,50459,-955,131336.8425,7
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,83.96,50015,-740,137797.8525,8
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.2,0.65,1.5,84.12,50037,1475,137884.7475,8
E10,E30,R-25,"2"" Vert",SB60,0.2,0.65,1.5,85.90,51712,958,113436.084,6
E11,E30,R-25,"2"" Vert",SB60,0.2,0.65,1.5,85.54,51393,-7323,117454.594,7
E12,E30,R-25,"2"" Vert",SB60,0.2,0.65,1.5,85.44,51292,-5108,119944.909,7
E10,E31,R-25,"2"" Vert",SB60,0.2,0.65,1.5,85.99,51769,-5625,126068.6565,6
E11,E31,R-25,"2"" Vert",SB60,0.2,0.65,1.5,85.70,51559,-21069,127957.3065,7
E12,E31,R-25,"2"" Vert",SB60,0.2,0.65,1.5,85.61,51483,-18855,129959.1215,7
E10,E32,R-25,"2"" Vert",SB60,0.2,0.65,1.5,85.90,51670,-19371,126090.5805,6
E11,E32,R-25,"2"" Vert",SB60,0.2,0.65,1.5,85.60,51458,-19157,128018.3105,7
E12,E32,R-25,"2"" Vert",SB60,0.2,0.65,1.5,85.50,51365,-16942,130352.3055,7
E10,E30,R-30,"2"" Vert",SB60,0.2,0.65,1.5,85.20,50929,-17459,121412.896,7
E11,E30,R-30,"2"" Vert",SB60,0.2,0.65,1.5,84.82,50580,0,126017.606,7
E12,E30,R-30,"2"" Vert",SB60,0.2,0.65,1.5,84.68,50476,2215,128566.541,7
E10,E31,R-30,"2"" Vert",SB60,0.2,0.65,1.5,85.35,51104,1698,131739.7485,7
E11,E31,R-30,"2"" Vert",SB60,0.2,0.65,1.5,84.94,50739,-13746,136657.0985,7
E12,E31,R-30,"2"" Vert",SB60,0.2,0.65,1.5,84.81,50640,-11532,139108.3335,7
E10,E32,R-30,"2"" Vert",SB60,0.2,0.65,1.5,85.25,50986,-12048,132132.9325,7
E11,E32,R-30,"2"" Vert",SB60,0.2,0.65,1.5,84.85,50626,-11834,136952.5825,7
E12,E32,R-30,"2"" Vert",SB60,0.2,0.65,1.5,84.71,50519,-9619,139560.1375,7
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,85.25,51200,-10136,121349.489,7
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.93,50874,-5232,125504.779,7
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.75,50744,-3017,128561.754,7
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,85.41,51376,-3534,131656.8015,7
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,85.05,51036,-18978,136085.6515,7
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.91,50926,-16764,138751.8265,7
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,85.31,51260,-17280,132010.9055,7
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.95,50914,-17066,136556.9955,7
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.80,50804,-14851,139223.1705,7
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.61,50410,-15368,129463.081,7
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,83.91,49943,2091,136373.511,8
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.05,49948,4306,136792.586,8
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.75,50583,3789,139829.0135,7
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.17,50157,-11655,145938.3035,8
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.05,50065,-9441,148252.7585,8
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.66,50470,-9957,140124.4975,7
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.00,50018,-9743,146741.8275,8
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.65,1.5,84.03,49987,-7528,147864.3425,8
E10,E30,R-25,"2"" Vert",SB70,0.25,0.65,1.5,86.48,52194,-8045,95015.209,6
E11,E30,R-25,"2"" Vert",SB70,0.25,0.65,1.5,86.12,51900,1680,98545.219,6
E12,E30,R-25,"2"" Vert",SB70,0.25,0.65,1.5,86.03,51823,3894,100566.574,6
E10,E31,R-25,"2"" Vert",SB70,0.25,0.65,1.5,86.66,52370,3378,105322.5215,6
E11,E31,R-25,"2"" Vert",SB70,0.25,0.65,1.5,86.28,52050,-12067,109360.5715,6
E12,E31,R-25,"2"" Vert",SB70,0.25,0.65,1.5,86.19,51977,-9852,111303.7665,6
E10,E32,R-25,"2"" Vert",SB70,0.25,0.65,1.5,86.54,52247,-10369,105813.4055,6
E11,E32,R-25,"2"" Vert",SB70,0.25,0.65,1.5,86.18,51955,-10154,109304.3355,6
E12,E32,R-25,"2"" Vert",SB70,0.25,0.65,1.5,86.09,51878,-7939,111325.6905,6
E10,E30,R-30,"2"" Vert",SB70,0.25,0.65,1.5,85.80,51506,-8456,101135.721,7
E11,E30,R-30,"2"" Vert",SB70,0.25,0.65,1.5,85.52,51285,9003,103239.311,7
E12,E30,R-30,"2"" Vert",SB70,0.25,0.65,1.5,85.43,51199,11217,105436.526,7
E10,E31,R-30,"2"" Vert",SB70,0.25,0.65,1.5,85.96,51667,10701,111736.1335,6
E11,E31,R-30,"2"" Vert",SB70,0.25,0.65,1.5,85.69,51462,-4744,113527.0835,7
E12,E31,R-30,"2"" Vert",SB70,0.25,0.65,1.5,85.60,51375,-2529,115743.8385,7
E10,E32,R-30,"2"" Vert",SB70,0.25,0.65,1.5,85.91,51584,-3046,111445.4175,7
E11,E32,R-30,"2"" Vert",SB70,0.25,0.65,1.5,85.57,51342,-2831,113959.3475,7
E12,E32,R-30,"2"" Vert",SB70,0.25,0.65,1.5,85.49,51258,-616,116117.4825,7
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.77,51710,-1133,102381.494,6
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.52,51543,3771,103429.924,7
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.44,51463,5985,105509.899,7
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.91,51857,5469,113255.4665,6
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.61,51590,-9976,116257.8965,7
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.52,51516,-7761,118220.6315,7
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.82,51760,-8278,113238.3105,6
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.51,51490,-8063,116299.3605,7
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.49,51518,-5848,116269.0155,7
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.18,51095,-6365,107075.586,7
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,84.83,50762,11094,111367.656,7
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,84.67,50640,13308,114268.311,7
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.34,51273,12792,117343.8185,7
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,84.97,50945,-2653,121538.1885,7
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,84.83,50827,-438,124360.6835,7
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,85.23,51155,-955,117737.0025,7
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,84.87,50817,-740,122126.7725,7
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.65,1.5,84.73,50706,1475,124812.4875,7
E10,E30,R-25,"2"" Vert",SB60,0.25,0.65,1.5,86.49,52222,958,103470.684,6
E11,E30,R-25,"2"" Vert",SB60,0.25,0.65,1.5,86.12,51923,-7323,107098.394,6
E12,E30,R-25,"2"" Vert",SB60,0.25,0.65,1.5,86.03,51845,-5108,109139.289,6
E10,E31,R-25,"2"" Vert",SB60,0.25,0.65,1.5,86.67,52400,-5625,113738.9165,6
E11,E31,R-25,"2"" Vert",SB60,0.25,0.65,1.5,86.27,52070,-21069,117972.3665,6
E12,E31,R-25,"2"" Vert",SB60,0.25,0.65,1.5,86.20,52006,-18855,119739.7015,6
E10,E32,R-25,"2"" Vert",SB60,0.25,0.65,1.5,86.55,52277,-19371,114229.8005,6
E11,E32,R-25,"2"" Vert",SB60,0.25,0.65,1.5,86.17,51975,-19157,117916.1305,6
E12,E32,R-25,"2"" Vert",SB60,0.25,0.65,1.5,86.08,51899,-16942,119917.9455,6
E10,E30,R-30,"2"" Vert",SB60,0.25,0.65,1.5,85.83,51537,-17459,109532.576,7
E11,E30,R-30,"2"" Vert",SB60,0.25,0.65,1.5,85.51,51309,0,111772.946,7
E12,E30,R-30,"2"" Vert",SB60,0.25,0.65,1.5,85.46,51236,2215,113716.141,7
E10,E31,R-30,"2"" Vert",SB60,0.25,0.65,1.5,85.97,51684,1698,120406.5485,6
E11,E31,R-30,"2"" Vert",SB60,0.25,0.65,1.5,85.67,51483,-13746,122119.3385,7
E12,E31,R-30,"2"" Vert",SB60,0.25,0.65,1.5,85.58,51398,-11532,124297.0135,7
E10,E32,R-30,"2"" Vert",SB60,0.25,0.65,1.5,85.86,51581,-12048,120506.6325,7
E11,E32,R-30,"2"" Vert",SB60,0.25,0.65,1.5,85.56,51368,-11834,122453.9025,7
E12,E32,R-30,"2"" Vert",SB60,0.25,0.65,1.5,85.47,51280,-9619,124690.1975,7
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.82,51745,-10136,110700.189,6
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.55,51569,-5232,111924.479,7
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.47,51492,-3017,113945.834,7
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.96,51896,-3534,121496.0015,6
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.64,51608,-18978,124908.7715,7
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.55,51536,-16764,126832.4265,7
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.87,51796,-17280,121537.4655,6
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.60,51617,-17066,122820.3755,7
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.52,51546,-14851,124724.4905,7
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.23,51114,-15368,115706.921,7
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,84.84,50766,2091,120292.091,7
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,84.70,50653,4306,123016.886,7
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.38,51290,3789,126014.2335,7
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.01,50948,-11655,130482.1635,7
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,84.87,50841,-9441,133089.7185,7
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,85.28,51174,-9957,126368.3375,7
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,84.91,50836,-9743,130758.1075,7
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.65,1.5,84.76,50715,-7528,133639.2225,7
E10,E30,R-25,"2"" Vert",SB70,0.1,0.5,1.75,86.12,50940,-8045,119518.369,7
E11,E30,R-25,"2"" Vert",SB70,0.1,0.5,1.75,84.82,50258,1680,178893.699,9
E12,E30,R-25,"2"" Vert",SB70,0.1,0.5,1.75,84.43,50056,3894,183357.554,9
E10,E31,R-25,"2"" Vert",SB70,0.1,0.5,1.75,86.21,51071,3378,178968.7815,8
E11,E31,R-25,"2"" Vert",SB70,0.1,0.5,1.75,85.07,50466,-12067,188575.7315,9
E12,E31,R-25,"2"" Vert",SB70,0.1,0.5,1.75,84.71,50282,-9852,192687.8665,9
E10,E32,R-25,"2"" Vert",SB70,0.1,0.5,1.75,86.19,51001,-10369,178424.0455,9
E11,E32,R-25,"2"" Vert",SB70,0.1,0.5,1.75,84.90,50328,-10154,189359.7155,9
E12,E32,R-25,"2"" Vert",SB70,0.1,0.5,1.75,84.53,50132,-7939,193706.3305,9
E10,E30,R-30,"2"" Vert",SB70,0.1,0.5,1.75,84.47,49794,-8456,182852.001,9
E11,E30,R-30,"2"" Vert",SB70,0.1,0.5,1.75,83.05,49056,9003,195057.771,10
E12,E30,R-30,"2"" Vert",SB70,0.1,0.5,1.75,82.62,48807,11217,200440.006,10
E10,E31,R-30,"2"" Vert",SB70,0.1,0.5,1.75,84.79,50032,10701,191947.8335,9
E11,E31,R-30,"2"" Vert",SB70,0.1,0.5,1.75,83.32,49258,-4744,204857.0435,10
E12,E31,R-30,"2"" Vert",SB70,0.1,0.5,1.75,82.90,49033,-2529,209770.3185,10
E10,E32,R-30,"2"" Vert",SB70,0.1,0.5,1.75,84.58,49876,-3046,193083.5375,9
E11,E32,R-30,"2"" Vert",SB70,0.1,0.5,1.75,83.12,49087,-2831,206285.8475,10
E12,E32,R-30,"2"" Vert",SB70,0.1,0.5,1.75,82.73,48911,-616,210241.6625,10
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,84.97,50219,-1133,179779.434,9
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,83.51,49443,3771,192727.724,10
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,83.08,49198,5985,198031.799,10
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,85.24,50428,5469,189441.9265,9
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,83.80,49686,-9976,201725.8565,10
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,83.39,49457,-7761,206717.2915,10
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,85.06,50289,-8278,190245.4505,9
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,83.60,49524,-8063,202978.8005,10
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,83.19,49294,-5848,207989.7755,10
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,83.23,49017,-6365,195943.506,10
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,81.71,48259,11094,208540.076,11
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,81.40,48069,13308,212769.451,11
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,83.52,49252,12792,205097.9585,10
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,81.98,48454,-2653,218476.1285,10
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,81.62,48255,-438,222881.3635,11
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,83.34,49098,-955,206194.5825,10
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,81.80,48324,-740,219103.7925,11
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.5,1.75,81.48,48133,1475,223352.7075,11
E10,E30,R-25,"2"" Vert",SB60,0.1,0.5,1.75,85.97,50839,958,178758.304,9
E11,E30,R-25,"2"" Vert",SB60,0.1,0.5,1.75,85.07,50312,-7323,186841.134,9
E12,E30,R-25,"2"" Vert",SB60,0.1,0.5,1.75,84.67,50113,-5108,191246.369,9
E10,E31,R-25,"2"" Vert",SB60,0.1,0.5,1.75,86.01,50985,-5625,189651.8165,9
E11,E31,R-25,"2"" Vert",SB60,0.1,0.5,1.75,85.33,50520,-21069,196523.1665,9
E12,E31,R-25,"2"" Vert",SB60,0.1,0.5,1.75,84.96,50337,-18855,200615.7615,9
E10,E32,R-25,"2"" Vert",SB60,0.1,0.5,1.75,85.89,50857,-19371,190240.4005,9
E11,E32,R-25,"2"" Vert",SB60,0.1,0.5,1.75,85.16,50381,-19157,197326.6905,9
E12,E32,R-25,"2"" Vert",SB60,0.1,0.5,1.75,84.77,50191,-16942,201556.0655,9
E10,E30,R-30,"2"" Vert",SB60,0.1,0.5,1.75,84.71,49855,-17459,190662.656,9
E11,E30,R-30,"2"" Vert",SB60,0.1,0.5,1.75,83.29,49118,0,202848.886,10
E12,E30,R-30,"2"" Vert",SB60,0.1,0.5,1.75,82.86,48875,2215,208113.881,10
E10,E31,R-30,"2"" Vert",SB60,0.1,0.5,1.75,85.02,50081,1698,199992.9685,9
E11,E31,R-30,"2"" Vert",SB60,0.1,0.5,1.75,83.57,49323,-13746,212589.5385,10
E12,E31,R-30,"2"" Vert",SB60,0.1,0.5,1.75,83.15,49104,-11532,217385.5735,10
E10,E32,R-30,"2"" Vert",SB60,0.1,0.5,1.75,84.82,49922,-12048,201187.2925,9
E11,E32,R-30,"2"" Vert",SB60,0.1,0.5,1.75,83.37,49168,-11834,213705.7025,10
E12,E32,R-30,"2"" Vert",SB60,0.1,0.5,1.75,82.99,48982,-9619,217856.9175,10
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,85.22,50266,-10136,187863.649,9
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,83.76,49509,-5232,200440.679,10
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,83.34,49260,-3017,205822.914,10
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,85.49,50479,-3534,197447.9815,9
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,84.05,49739,-18978,209692.8315,9
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,83.65,49530,-16764,214293.4665,10
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,85.32,50340,-17280,198251.5055,9
